rowuniqueId,datasetId,datasetDate,datasetClassId,ldbTradKey,settlementSystem,settlementStatus,frontOfficeTradeId,tradingBookCode,settlementbookCode,isMatured,productType,bookhierarchyId,sapAccountId,principalBranchSDSID,principalBranchName,principal_bplc_group_legalentity,principal_bblc_group_legalentity,principal_bplc_dolsub_legalentity,principal_bblc_dolsub_legalentity,counterpartySDSID,counterpartyType,counterpartyID,transactionslCurrency,name,mail,ssn,creditCardNumber,country,collateralValue,CashAmount,marketValue,DerivedName,DerivedMail,DerivedCountry,DerivedCountryCode,is_pii,is_gdpr,is_geoRestricted
b3a6c8d3-13a1-4f59-a085-08d7d0de7131,2c1dd77e-7ad,20111217,UnsecuredFunding_ACBS,NULL,ACBS,Not yet Settled,77951-4,OperTreas,81029,False,NULL,50320,222814,515440,BBLC,N,Y,N,N,796123,internal,42332,CHF,Charlie Adam,restricted,258-44-6947,1340-2983-9885,Italy,406758.1173054856,484367.8786468118,941494.6587321882,Charlie Adam,restricted,Italy,IT,False,True,False
d2cb3533-e74a-4cbf-b3a2-e88d204f24af,1ad5d9f4-179,20050719,UnsecuredFunding_ACBS,NULL,ACBS,Settled,81950-0,Cash/Rish Hub BUK,55821,False,restricted,51544,424735,239012,BPLC,Y,Y,Y,Y,31500,external,247417,BRL,restricted,restricted,restricted,4852-5201-4892,Singapore,261009.46120541997,929471.8751442452,337027.2574194469,restricted,restricted,Singapore,SG,True,False,False
d15ccec3-bb57-4ef4-bd64-f8103067b948,a8cfb957-cc1,20090308,UnsecuredFunding_ACBS,NULL,ACBS,Settled,91807-10,Cash/Rish Hub BUK,28542,False,NULL,50082,259312,658362,BBLC,N,Y,N,N,783917,external,673939,AUD,restricted,restricted,restricted,9573-4307-4618,Mexico,783753.9439774392,376963.0520957623,854129.7463644065,restricted,restricted,Mexico,MX,True,False,False
b973ee95-caf7-439d-bc0b-123fda75da26,111a8f33-90f,20210724,UnsecuredFunding_ACBS,NULL,ACBS,Settled,11491-6,Investment BANK hub,63493,True,restricted,78857,512835,386167,BUK,Y,Y,N,Y,208268,internal,421466,CAD,restricted,restricted,482-88-6542,9459-9740-7493,Jersey,48011.30346627077,468563.4999026972,134324.40102983633,restricted,restricted,Jersey,JEY,False,False,False
34e14165-d73f-4fcc-8e8c-34bd908e1a19,e356a265-351,20160608,UnsecuredFunding_ACBS,NULL,ACBS,Settled,80878-10,OperTreas,75479,False,FUTR,52279,80698,357687,BUK,Y,N,Y,N,16456,external,325940,RUB,Charlie Smith,pqweson14@example.com,360-68-1004,2783-3952-6185,Sweden,943668.03095124,382766.14277145115,890554.536828257,Charlie Smith,pqweson14@example.com,Sweden,SE,False,True,False
d08d923e-fb65-4cf9-b7cf-e8f72ddfa63b,a4a761e8-a4d,20080726,UnsecuredFunding_ACBS,NULL,ACBS,Settled,69803-6,Cash/Rish Hub BUK,71705,True,FUTR,95867,830849,404631,BPLC,N,Y,Y,N,525297,external,932117,NOK,Wilson Johnson,pqweson15@example.com,579-69-1611,7803-3716-9532,Sweden,996187.9981769581,643354.8476722256,722342.9883878832,Wilson Johnson,pqweson15@example.com,Sweden,SE,False,True,False
042c91ba-e015-495f-b25a-29fa604c5679,b5d8ff6c-ba4,20240712,UnsecuredFunding_ACBS,NULL,ACBS,Not yet Settled,83654-8,OperTreas,19474,False,VanillaCap,16600,987451,60419,BUK,N,Y,Y,Y,939980,external,91326,INR,restricted,pqweson16@example.com,673-56-1411,5808-9801-8533,Japan,585687.1118869389,51971.20553671232,764467.1216258265,restricted,pqweson16@example.com,Japan,JP,False,False,False
e39be997-1acb-4f9f-9534-38f34e3a8dec,087cfe54-791,20220427,UnsecuredFunding_ACBS,NULL,ACBS,Settled,22037-8,Cash/Rish Hub BUK,58186,True,restricted,15181,203563,82057,BBLC,N,Y,N,N,131922,internal,468039,NOK,George Taylor,restricted,restricted,6668-2874-1959,France,235763.48728050038,98267.21839218694,768742.5498253108,George Taylor,restricted,France,FR,False,True,False
c8fc09ab-da98-4d9c-a8ba-c53eebcec977,b224af95-dee,20050815,UnsecuredFunding_ACBS,NULL,ACBS,Not yet Settled,60491-7,OperTreas,25293,False,restricted,77350,946592,731999,BBLC,N,Y,Y,N,941856,internal,208539,NOK,Edward Johnson,pqweson18@example.com,494-31-4540,8539-6339-2340,Lithuania,854479.920249579,558943.0304513122,711055.5205180243,Edward Johnson,pqweson18@example.com,Lithuania,LT,False,True,False
d2a76734-e1c1-4a11-ae6f-5b572721a5d8,0530b57b-d38,20240614,UnsecuredFunding_ACBS,NULL,ACBS,Not yet Settled,59391-10,Cash/Rish Hub BUK,63737,False,NULL,75466,753812,370306,BUK,N,Y,N,N,580494,internal,875311,RUB,restricted,pqweson19@example.com,restricted,4949-2550-7387,Japan,724664.0347917267,34271.514938445194,34154.88186084431,restricted,pqweson19@example.com,Japan,JP,False,False,False
bd94ae82-a2c3-4eeb-89b0-f079092c7dc5,83531291-010,20080315,UnsecuredFunding_ACBS,NULL,ACBS,Settled,66211-2,Cash/Rish Hub BUK,56397,False,restricted,46094,781632,342849,BUK,Y,N,N,Y,618830,internal,838684,BRL,restricted,pqweson20@example.com,restricted,7799-2452-4634,Luxembourg,799409.638339709,665394.112971613,221779.57908447203,restricted,pqweson20@example.com,Luxembourg,LU,False,True,False
0e63b64a-d952-41a0-815b-08f2c2e44a60,0081b82d-5b0,20061124,UnsecuredFunding_ACBS,NULL,ACBS,Not yet Settled,82498-1,Investment BANK hub,47121,True,VanillaCap,20992,330117,798923,BPLC,Y,N,N,Y,186902,external,562557,RUB,Moore Adam,pqweson21@example.com,restricted,7756-8525-2441,Germany,215166.82953373375,754590.684563428,216766.5444755696,Moore Adam,pqweson21@example.com,Germany,DE,False,True,True
52c52a5f-fd0d-4d95-980a-1ad164ffedb2,4e4f9835-881,20151213,UnsecuredFunding_ACBS,NULL,ACBS,Settled,73050-10,OperTreas,70959,False,NULL,36905,895978,175955,BBLC,N,N,Y,Y,820932,internal,129704,MXN,George RutherFord,pqweson22@example.com,restricted,8573-2317-3197,Luxembourg,315946.63957022096,994998.7145529985,871184.408701117,George RutherFord,pqweson22@example.com,Luxembourg,LU,False,True,False
9d3960e5-8834-4f96-90a4-76c5705264fe,0f1f6079-44d,20240520,UnsecuredFunding_ACBS,NULL,ACBS,Settled,42622-8,Investment BANK hub,91242,False,FUSD,24968,233286,737614,BUK,N,N,N,N,839718,internal,961531,AUD,Taylor Moore,pqweson23@example.com,restricted,1491-4451-4537,Brazil,144236.8248094544,371564.13361929933,387626.9602850141,Taylor Moore,pqweson23@example.com,Brazil,BR,False,False,True
41c00cad-9b1f-4c25-a5c5-e031e5f2223d,9828874e-001,20170208,UnsecuredFunding_ACBS,NULL,ACBS,Not yet Settled,56314-9,Cash/Rish Hub BUK,67060,True,restricted,53454,720901,25014,BPLC,Y,Y,Y,Y,739567,external,815633,HKD,restricted,restricted,236-37-3718,9712-8365-6889,France,572453.7001367332,588230.5658847501,102502.026464513,restricted,restricted,France,FR,False,True,False
fcfcda3e-656d-4766-a26b-1b2823f0e972,91cef846-753,20050702,UnsecuredFunding_ACBS,NULL,ACBS,Not yet Settled,47038-1,Cash/Rish Hub BUK,11915,True,FUTR,59226,392320,863921,BUK,N,N,N,Y,378171,internal,418332,USD,Fiona Adam,pqweson25@example.com,restricted,4998-9940-9886,United Kingdom,543133.3531666527,637601.1762701004,576465.9162225747,Fiona Adam,pqweson25@example.com,United Kingdom,GB,False,False,False
5eec25cc-f117-4311-b6db-dacbdb38a95b,8379f937-491,20210701,UnsecuredFunding_ACBS,NULL,ACBS,Settled,78536-0,Investment BANK hub,94396,False,FUSD,71855,667245,200229,BUK,N,Y,Y,Y,996662,external,674906, KRW,restricted,pqweson26@example.com,restricted,3787-8819-5144,Mexico,827724.3372946541,576111.7034114776,469398.482425814,restricted,pqweson26@example.com,Mexico,MX,False,False,False
72e3fab9-def6-42ae-b800-73a468632d47,f597e256-411,20160707,UnsecuredFunding_ACBS,NULL,ACBS,Settled,28078-7,Cash/Rish Hub BUK,18341,True,NULL,26916,368875,94608,BBLC,Y,Y,N,N,101949,external,346171,CAD,restricted,pqweson27@example.com,424-20-8622,3563-8812-5553,Luxembourg,724017.7642760926,467425.8126076634,784017.6496437561,restricted,pqweson27@example.com,Luxembourg,LU,False,True,False
6f523cd4-90c2-491f-93d7-14c0f5d9d17e,c03fe076-63e,20091125,UnsecuredFunding_ACBS,NULL,ACBS,Not yet Settled,84110-5,OperTreas,28016,True,FUTR,70988,246613,638795,BPLC,Y,Y,Y,Y,430350,internal,112081,INR,Hannah Williams,pqweson28@example.com,restricted,8143-2125-9482,China,400711.49958060007,842692.4606906346,667869.2783917736,Hannah Williams,pqweson28@example.com,China,CN,False,False,True
9303381f-daf5-49ca-aab9-c022ca98e06e,4e7ac0b1-324,20230331,UnsecuredFunding_ACBS,NULL,ACBS,Not yet Settled,75651-3,OperTreas,38752,False,NULL,17875,987671,857512,BUK,N,Y,Y,Y,893480,external,694771,NZD,Hannah Moore,pqweson29@example.com,400-61-3738,1286-3382-2325,United Kingdom,310887.8565790073,172254.12523648902,979891.2848119868,Hannah Moore,pqweson29@example.com,United Kingdom,GB,False,False,False
cd584cf5-740f-413e-abd1-51cbe426a1ca,14bb2aa7-ef7,20190422,UnsecuredFunding_ACBS,NULL,ACBS,Not yet Settled,25168-8,OperTreas,86353,True,FUSD,50660,916989,19296,BBLC,N,Y,N,Y,880995,internal,984504,AUD,Hannah Williams,pqweson30@example.com,restricted,3059-9828-5787,Singapore,325062.21247678663,230745.02236831345,246276.18114194364,Hannah Williams,pqweson30@example.com,Singapore,SG,False,False,False
e573096a-e46b-4d63-87b0-1b4c354b57c6,d7bd263a-e25,20111015,UnsecuredFunding_ACBS,NULL,ACBS,Not yet Settled,79951-7,Investment BANK hub,16885,True,FUSD,40078,499003,198713,BPLC,N,Y,Y,Y,332257,external,908246,GBP,restricted,restricted,restricted,8859-8801-8707,Portugal,729575.0980152088,686378.2550171396,224369.58655126562,restricted,restricted,Portugal,PT,True,True,False
2d843304-bbab-440f-a454-94cbee7a3e5c,4adb1275-70d,20061211,UnsecuredFunding_ACBS,NULL,ACBS,Settled,21996-2,OperTreas,16565,True,FUTR,48581,310785,941890,BPLC,Y,N,N,N,868591,internal,83700,GBP,restricted,pqweson32@example.com,restricted,2043-7153-6111,France,617420.3312036707,801871.4695331914,870480.357616444,restricted,pqweson32@example.com,France,FR,False,True,False
e09f2982-0a47-48e7-b8ad-429aa86e2db6,12707133-3c8,20051122,UnsecuredFunding_ACBS,NULL,ACBS,Settled,78463-0,OperTreas,50341,False,restricted,53121,646254,976511,BPLC,N,N,Y,Y,695860,internal,351382,INR,restricted,restricted,restricted,3802-7010-3366,Guernsey,47070.02222570546,996370.228892145,512069.4653618706,restricted,restricted,Guernsey,GGY,True,False,False
fbaee8e1-ce67-43f4-bd91-7bd08eef31f2,be72592b-ae2,20060806,UnsecuredFunding_ACBS,NULL,ACBS,Not yet Settled,34594-9,Investment BANK hub,3610,True,NULL,55467,121248,376694,BBLC,Y,N,N,Y,418672,internal,849943,SGD,Bob Moore,restricted,979-93-8257,3620-1974-5887,Canada,20534.690213789345,978255.104582715,10931.106356450926,Bob Moore,restricted,Canada,CA,False,False,False
0c48443d-6bea-4441-85d9-11b5dadf6905,c7e51b45-69b,20220509,UnsecuredFunding_ACBS,NULL,ACBS,Settled,38306-10,Investment BANK hub,67479,False,NULL,84295,901619,516137,BPLC,N,Y,Y,N,697927,external,962747,INR,Diana Jones,restricted,946-21-9099,4134-1468-4177,Brazil,795824.3687826339,843036.0454155618,883903.8019244387,Diana Jones,restricted,Brazil,BR,False,False,True
71bfd215-5919-4553-aa93-918b052e31f2,7360c3bf-769,20231025,UnsecuredFunding_ACBS,NULL,ACBS,Settled,42019-7,OperTreas,45561,True,NULL,50373,880472,214434,BBLC,N,N,Y,N,83786,external,184715,MXN,restricted,restricted,359-91-4068,7892-3210-9391,Israel,474025.6683752243,375477.41192924295,288391.0571474436,restricted,restricted,Israel,IL,False,False,False
47848862-c72a-4818-ab65-e670d10bc4db,7953155c-da7,20210823,UnsecuredFunding_ACBS,NULL,ACBS,Settled,29515-9,Investment BANK hub,41240,True,NULL,55206,955384,117179,BPLC,N,N,Y,Y,914008,external,376293,SEK,restricted,pqweson37@example.com,298-13-9841,8871-3580-4684,Lithuania,784727.807068231,214365.3018990564,605322.9603463816,restricted,pqweson37@example.com,Lithuania,LT,False,True,False
7d448d89-8057-49ea-adcd-183cd24b6aca,9df2ae6b-fb9,20140928,UnsecuredFunding_ACBS,NULL,ACBS,Not yet Settled,61943-2,Cash/Rish Hub BUK,32710,False,FUTR,45618,797312,319515,BUK,N,N,N,Y,78979,external,498559,SEK,restricted,restricted,restricted,4565-9987-5951,Israel,935162.8310823146,583972.2420794291,418866.68186198914,restricted,restricted,Israel,IL,True,False,False
eb5b8b61-b335-4f17-827c-e8046991cae7,34ebc387-4b7,20141211,UnsecuredFunding_ACBS,NULL,ACBS,Not yet Settled,94979-1,Cash/Rish Hub BUK,95409,False,restricted,95920,684902,528272,BBLC,Y,N,N,N,724300,external,616247,AUD,Taylor Davis,restricted,534-18-1863,9852-1757-3014,Jersey,444123.0971291411,974702.7533388718,864468.4019827874,Taylor Davis,restricted,Jersey,JEY,False,False,False
2e986fc4-74bf-4976-9d3d-7b44cd86598b,902a9c35-78a,20100908,UnsecuredFunding_ACBS,NULL,ACBS,Not yet Settled,7068-7,OperTreas,87807,False,NULL,87253,13022,772776,BPLC,N,Y,N,Y,991946,external,354789,GBP,restricted,pqweson40@example.com,restricted,5362-1684-5356,Sweden,487898.630749211,631364.2931431136,952557.3642220643,restricted,pqweson40@example.com,Sweden,SE,False,True,False
e9d83f8e-f9de-4619-96c0-502359bbec6e,4490e7f9-5e7,20090215,UnsecuredFunding_ACBS,NULL,ACBS,Settled,65433-3,Investment BANK hub,59111,True,FUTR,32910,36787,936887,BPLC,Y,N,Y,Y,942236,external,739163,EUR,restricted,pqweson41@example.com,846-54-7361,8999-8968-4244,Hong Kong,579034.6715496856,823707.8995283822,672043.7303696475,restricted,pqweson41@example.com,Hong Kong,HKG,False,False,False
c0cc1415-88f4-4b57-ac53-4791bf1a408d,72c2fcc3-f6c,20200914,UnsecuredFunding_ACBS,NULL,ACBS,Settled,60336-8,OperTreas,89443,True,NULL,22647,275047,680618,BPLC,Y,Y,N,Y,155450,external,897168,EUR,Fiona Taylor,pqweson42@example.com,restricted,2567-7115-5775,Canada,483511.06895700225,593485.8728546911,11529.132992977608,Fiona Taylor,pqweson42@example.com,Canada,CA,False,False,False
1d6c4327-b2f4-4e35-b642-9bcc274ea414,78b8415a-995,20140611,UnsecuredFunding_ACBS,NULL,ACBS,Not yet Settled,2183-10,OperTreas,41209,True,VanillaCap,17622,866394,862711,BBLC,Y,Y,Y,Y,221639,external,127818,SGD,Diana Johnson,pqweson43@example.com,911-36-3026,8831-8666-4752,Isle of Man,983662.4110772791,913931.377582704,608035.1909649489,Diana Johnson,pqweson43@example.com,Isle of Man,IMN,False,False,False
8dfd8ce1-a727-4d46-823e-92aebd7fb1a5,5f5c86fa-900,20201121,UnsecuredFunding_ACBS,NULL,ACBS,Not yet Settled,40010-0,OperTreas,60948,True,FUSD,95075,517106,265320,BUK,N,N,Y,N,567853,internal,438438,NOK,restricted,restricted,restricted,4518-5824-6689,Israel,242116.72048555675,861492.0643007858,559682.9017253328,restricted,restricted,Israel,IL,True,False,False
39170bc1-cbb7-4230-823b-244ea59aaa5e,95b75905-81e,20101221,UnsecuredFunding_ACBS,NULL,ACBS,Not yet Settled,79534-8,OperTreas,96149,False,FUTR,26343,972568,886399,BUK,N,N,N,Y,50178,internal,958272,CNY,restricted,restricted,921-26-5278,7091-6152-6502,Guernsey,295753.4453966547,119630.17301790885,620919.350971041,restricted,restricted,Guernsey,GGY,False,False,False
e8204fc9-9018-4019-b54e-4a214ea2b1f8,cc3b3000-7b0,20211207,UnsecuredFunding_ACBS,NULL,ACBS,Not yet Settled,72173-0,Investment BANK hub,60483,False,NULL,50078,925991,784189,BPLC,Y,Y,N,N,704754,internal,213541,AUD,restricted,restricted,793-12-8284,9548-3499-9576,Germany,685581.143471143,530176.8763067613,146699.38048853274,restricted,restricted,Germany,DE,False,True,True
9e60bd53-81b1-4bed-86f9-2e3d5f904578,3d293e71-30a,20160311,UnsecuredFunding_ACBS,NULL,ACBS,Not yet Settled,35587-6,OperTreas,45191,True,restricted,21039,573806,679088,BPLC,N,N,Y,Y,261753,internal,442712, KRW,restricted,pqweson47@example.com,restricted,2119-6033-3079,Canada,396971.9950856563,350564.2484794058,463618.46561814874,restricted,pqweson47@example.com,Canada,CA,False,False,False
9b6302e0-d3b8-405f-83a6-8d82a2c30e1a,7fdf7e87-3f7,20131106,UnsecuredFunding_ACBS,NULL,ACBS,Not yet Settled,18525-2,OperTreas,94291,True,NULL,65280,346358,616271,BUK,N,N,Y,N,842604,internal,906826,AUD,Jane Taylor,pqweson48@example.com,restricted,3455-9496-1578,Canada,496724.4852776145,750617.5734483054,325231.12060216523,Jane Taylor,pqweson48@example.com,Canada,CA,False,False,False
673861c2-7fed-4069-96a5-344e3121aad2,584cf72d-e67,20050908,UnsecuredFunding_ACBS,NULL,ACBS,Not yet Settled,97539-2,Investment BANK hub,28788,False,FUTR,57426,317343,248898,BPLC,N,Y,N,Y,118423,external,686581,RUB,restricted,pqweson49@example.com,162-44-4240,1037-7089-1178,Netherlands,775055.5796235828,244584.9243437538,325077.7019203554,restricted,pqweson49@example.com,Netherlands,NL,False,True,False
b0abd79a-d72d-4950-b9f5-9b4041d590aa,7f519768-dfb,20060929,UnsecuredFunding_ACBS,NULL,ACBS,Not yet Settled,51805-7,OperTreas,63625,False,VanillaCap,66822,700433,579369,BPLC,N,Y,Y,N,390544,external,386442,SGD,George Miller,pqweson50@example.com,647-83-2220,2094-7888-6604,Jersey,650041.2649265768,764763.2067595797,139470.22407520105,George Miller,pqweson50@example.com,Jersey,JEY,False,False,False
9e412d3f-af60-4672-bb8d-505b2f69ec15,d8f647e8-8b7,20160525,UnsecuredFunding_ACBS,NULL,ACBS,Not yet Settled,2284-9,OperTreas,52175,True,FUSD,57283,145303,612732,BUK,N,Y,Y,Y,858204,external,860601,GBP,Moore Wilson,pqweson51@example.com,restricted,3406-7353-9962,Luxembourg,459460.53617830813,238593.77339019952,675702.6368089882,Moore Wilson,pqweson51@example.com,Luxembourg,LU,False,True,False
89e99f93-8ffe-4478-838d-f85a83e2dcd5,a09cf065-5dd,20170802,UnsecuredFunding_ACBS,NULL,ACBS,Settled,76545-8,OperTreas,23577,True,restricted,72922,483717,762821,BPLC,Y,Y,Y,N,258789,internal,367143,AUD,restricted,pqweson52@example.com,910-99-8552,4138-1433-6371,Germany,606257.2955468064,688655.4885851265,416120.85308634175,restricted,pqweson52@example.com,Germany,DE,False,True,True
d2d154d7-cff5-41d0-a4ab-6306b809a8e5,94400626-d71,20190221,UnsecuredFunding_ACBS,NULL,ACBS,Not yet Settled,47791-6,OperTreas,69394,False,FUTR,49810,334422,332449,BUK,N,N,N,Y,102942,internal,465722,GBP,restricted,restricted,restricted,5959-6375-9326,France,189189.11376635366,55169.73294678322,383130.01919478877,restricted,restricted,France,FR,True,True,False
48e0470c-28fa-4e44-8c30-5f58a249c218,8fbb9b3e-d37,20221012,UnsecuredFunding_ACBS,NULL,ACBS,Settled,18932-0,Cash/Rish Hub BUK,19791,True,NULL,92526,464182,167351,BBLC,Y,N,Y,Y,109324,external,339581, KRW,restricted,pqweson54@example.com,restricted,9031-7437-8771,Jersey,892073.1844210207,322974.5897492405,120328.08239706513,restricted,pqweson54@example.com,Jersey,JEY,False,False,False
ce9bdfee-e5dd-4879-92dc-8f37dbe7aa58,6802e44e-f4c,20210920,UnsecuredFunding_ACBS,NULL,ACBS,Settled,41410-8,Investment BANK hub,57043,False,NULL,92086,9732,747376,BBLC,Y,N,N,N,798601,external,717536,SGD,restricted,pqweson55@example.com,restricted,3118-3345-9803,Israel,885576.5789057427,714985.433768819,138410.72312455293,restricted,pqweson55@example.com,Israel,IL,False,False,False
1bdda633-5954-4d13-a064-e3b35ee74485,f823f283-e89,20070810,UnsecuredFunding_ACBS,NULL,ACBS,Not yet Settled,64673-1,OperTreas,4498,False,VanillaCap,54347,148440,588972,BPLC,Y,N,N,N,448916,internal,209157, KRW,restricted,restricted,609-22-5310,1761-4719-5762,Germany,95231.68936389344,380140.7646379178,974492.0324275645,restricted,restricted,Germany,DE,False,True,True
c20f9601-add4-4c30-8594-fe7d2df20c16,e91980b5-11c,20220913,UnsecuredFunding_ACBS,NULL,ACBS,Settled,38751-4,OperTreas,35586,False,FUSD,5621,115524,962181,BUK,Y,N,Y,Y,613236,internal,45382,HKD,restricted,restricted,restricted,5085-2101-5570,United Arab Emirates,528575.6211708612,824006.2519452716,950657.5536346363,restricted,restricted,United Arab Emirates,AE,True,False,True
9135fadb-b6c8-4f22-8aba-98428f854954,6fd2856f-621,20140126,UnsecuredFunding_ACBS,NULL,ACBS,Settled,20245-6,Investment BANK hub,69900,True,VanillaCap,58855,548087,29592,BUK,N,Y,Y,Y,375148,external,984760,HKD,Alice Miller,restricted,652-45-1738,4024-2057-4761,Israel,405138.17738652986,219905.5161322106,262511.2566122299,Alice Miller,restricted,Israel,IL,False,False,False
6c6394b5-3e7e-404a-a3f8-b850594177ad,110d43e1-430,20150407,UnsecuredFunding_ACBS,NULL,ACBS,Settled,30282-5,OperTreas,34704,True,restricted,76784,9279,572270,BUK,N,N,N,Y,856753,external,123432,NZD,restricted,pqweson59@example.com,742-59-4163,3631-3370-8353,Switzerland,652202.9391579482,419588.74246541463,500431.35222836514,restricted,pqweson59@example.com,Switzerland,CH,False,True,False
611c8cb6-047b-4ed2-8e64-053f28ee42ac,0c299e21-579,20140528,UnsecuredFunding_ACBS,NULL,ACBS,Settled,16760-0,Investment BANK hub,18123,False,restricted,9468,938053,258148,BPLC,N,N,N,N,411984,external,93565,BRL,George Adam,restricted,restricted,1559-7202-7329,Monaco,476729.50946151017,339321.18288266973,180749.8282438286,George Adam,restricted,Monaco,MC,False,False,False
172f0a53-e6b9-4239-880e-afb817653eac,3e5f7968-df1,20060615,UnsecuredFunding_ACBS,NULL,ACBS,Not yet Settled,75542-0,Investment BANK hub,86512,True,restricted,55310,452520,904632,BPLC,Y,N,Y,Y,842339,internal,346881,NZD,Jane Adam,pqweson61@example.com,restricted,9484-4168-2336,Israel,718462.9185564735,393989.1346449324,474459.598571797,Jane Adam,pqweson61@example.com,Israel,IL,False,False,False
