rowuniqueId,datasetId,datasetDate,datasetClassId,ldbTradKey,settlementSystem,settlementStatus,frontOfficeTradeId,tradingBookCode,settlementbookCode,isMatured,productType,bookhierarchyId,sapAccountId,principalBranchSDSID,principalBranchName,principal_bplc_group_legalentity,principal_bblc_group_legalentity,principal_bplc_dolsub_legalentity,principal_bblc_dolsub_legalentity,counterpartySDSID,counterpartyType,counterpartyID,transactionslCurrency,name,mail,ssn,creditCardNumber,country,collateralValue,CashAmount,marketValue,DerivedName,DerivedMail,DerivedCountry,DerivedCountryCode,is_pii,is_gdpr,is_geoRestricted
240024ac-100b-4dc4-8f8e-654412386e9b,1212f461-494,20210725,UnsecuredFunding_ACBS,NULL,ACBS,Not yet Settled,79130-7,Investment BANK hub,97011,True,NULL,34069,585179,546641,BPLC,N,N,Y,N,353618,external,116475,BRL,restricted,person10@example.com,699-69-4313,8171-7978-6102,Italy,369177.81855907774,182331.14263189267,951730.7503188055,restricted,person10@example.com,Italy,IT,False,True,False
2ca69ac0-be41-41c0-991c-b0d067f49217,65c3c78c-9b2,20241021,UnsecuredFunding_ACBS,NULL,ACBS,Settled,49608-1,OperTreas,87651,False,FUTR,49872,804376,563810,BPLC,Y,Y,Y,N,916809,external,888107,GBP,restricted,person11@example.com,restricted,7811-3327-5312,Monaco,908988.8543126063,865449.5261321716,765782.9163422047,restricted,person11@example.com,Monaco,MC,False,False,False
fb9f856c-64c9-4a19-893e-077a3c2cceb5,75a48842-5ca,20150121,UnsecuredFunding_ACBS,NULL,ACBS,Not yet Settled,21658-1,OperTreas,39916,False,NULL,38488,33246,519915,BBLC,Y,N,Y,N,419941,external,158638,CNY,Hannah Johnson,restricted,restricted,3335-1229-9411,Israel,773785.4074935431,390084.66034922283,679214.6299472424,Hannah Johnson,restricted,Israel,IL,False,False,False
2a803db0-9edb-4503-89ad-656c4747a86a,55592e4a-2e5,20110410,UnsecuredFunding_ACBS,NULL,ACBS,Settled,62549-4,Investment BANK hub,63643,True,restricted,26933,944678,228462,BPLC,Y,Y,Y,N,600969,internal,452738,SEK,George Davis,person13@example.com,241-71-1042,9701-6716-8908,Lithuania,33138.62103316529,830832.9694997162,734073.5409279618,George Davis,person13@example.com,Lithuania,LT,False,True,False
4467a353-fe6f-496e-b79b-db11d66f8b69,935ae286-8c6,20140303,UnsecuredFunding_ACBS,NULL,ACBS,Settled,21503-3,OperTreas,93855,False,VanillaCap,3065,488189,156986,BBLC,N,N,Y,N,948121,external,993606,SEK,Diana Jones,person14@example.com,restricted,9743-4091-5587,Italy,436402.1901442617,834916.3495036891,543710.9564447068,Diana Jones,person14@example.com,Italy,IT,False,True,False
2f8c7a5c-5e53-4253-baca-ac3cdc2dc62d,7ca0a46e-63a,20131229,UnsecuredFunding_ACBS,NULL,ACBS,Not yet Settled,27348-8,OperTreas,91366,False,NULL,85846,977783,179645,BPLC,Y,Y,N,Y,340781,internal,158225, KRW,Charlie RutherFord,person15@example.com,753-24-4323,3280-9673-4258,Lithuania,662672.9209631564,503585.3874774165,358893.7223153117,Charlie RutherFord,person15@example.com,Lithuania,LT,False,True,False
814cff31-5c22-4e2a-b445-988e5fd9a2dc,5a30bb02-d95,20210613,UnsecuredFunding_ACBS,NULL,ACBS,Not yet Settled,86203-2,OperTreas,85398,True,NULL,16755,744274,277661,BBLC,N,Y,Y,N,314995,external,319967,NZD,restricted,person16@example.com,restricted,7829-7381-5903,Ireland,367759.70404354087,306240.93013124866,764642.2861898409,restricted,person16@example.com,Ireland,IE,False,True,False
fa14c1b0-8951-448d-aa7e-c018a9815299,748aab3a-f17,20081012,UnsecuredFunding_ACBS,NULL,ACBS,Settled,23495-1,OperTreas,81842,False,VanillaCap,77634,314312,952155,BPLC,Y,N,Y,N,186529,external,335033,GBP,restricted,restricted,672-42-1143,8922-4781-8063,United Arab Emirates,817614.9882658806,155107.75569865888,990349.5059133609,restricted,restricted,United Arab Emirates,AE,False,False,True
f4474e20-0719-48a3-8536-99b40df01668,51eb1eea-b49,20201007,UnsecuredFunding_ACBS,NULL,ACBS,Settled,33987-5,Investment BANK hub,68144,False,NULL,14574,30240,833260,BUK,Y,Y,Y,Y,922201,external,406898,GBP,restricted,restricted,329-61-5665,3487-7755-5364,Sweden,842148.1721264772,105909.14526757102,715980.9859905845,restricted,restricted,Sweden,SE,False,True,False
f5965f22-8cf8-4d87-84c5-d6b3c531ce3f,8b9088b2-2e0,20181102,UnsecuredFunding_ACBS,NULL,ACBS,Settled,71610-0,OperTreas,89440,True,FUTR,19994,149912,364550,BUK,Y,Y,Y,Y,66986,external,988455,GBP,John Wilson,person19@example.com,restricted,6751-1679-5619,Ireland,887499.9848666134,682157.96520547,668115.8664416685,John Wilson,person19@example.com,Ireland,IE,False,True,False
6b620ba8-9353-4319-a0e7-a01606a007e4,a91dee01-93d,20161220,UnsecuredFunding_ACBS,NULL,ACBS,Settled,20344-10,OperTreas,43575,False,FUSD,10841,516022,123906,BUK,N,Y,N,N,45150,internal,871805,MXN,Fiona Johnson,restricted,664-79-8553,6876-8027-4509,Singapore,164003.00988907882,754376.9485769903,960473.0967998988,Fiona Johnson,restricted,Singapore,SG,False,False,False
b196ca79-627e-42c3-9284-b8cef4661914,42cd7ee9-2b8,20130429,UnsecuredFunding_ACBS,NULL,ACBS,Not yet Settled,94692-9,OperTreas,92063,True,VanillaCap,8591,833572,319749,BPLC,Y,N,Y,N,23778,internal,40840,SGD,restricted,restricted,restricted,8443-9366-1887,Guernsey,701920.3620218853,311758.2597790634,826024.5984625664,restricted,restricted,Guernsey,GGY,True,False,False
efabbc22-3381-42c3-b6dc-b2355f50dd05,5282d585-2fe,20170629,UnsecuredFunding_ACBS,NULL,ACBS,Settled,28535-4,Cash/Rish Hub BUK,14628,False,VanillaCap,21794,398042,373979,BBLC,N,N,Y,N,770496,external,206715,CHF,Fiona Jones,person22@example.com,restricted,4972-8520-7232,Lithuania,562668.2097028979,196024.19971162174,884604.2039426969,Fiona Jones,person22@example.com,Lithuania,LT,False,True,False
643c8cd2-b00b-4b03-8e32-95d2b0b2ca2a,b6e5c3b5-ad3,20081021,UnsecuredFunding_ACBS,NULL,ACBS,Not yet Settled,85135-8,Investment BANK hub,33886,True,VanillaCap,17514,934511,426195,BBLC,Y,N,N,N,866367,internal,75080,CHF,Taylor Taylor,person23@example.com,restricted,8192-4389-1039,Luxembourg,471464.37384298857,637344.8537139186,329682.4169368688,Taylor Taylor,person23@example.com,Luxembourg,LU,False,True,False
8834cd68-caa1-4e0a-99a0-5a8d6ceacc2b,671eee1f-a5a,20070203,UnsecuredFunding_ACBS,NULL,ACBS,Settled,48463-3,Investment BANK hub,48037,True,VanillaCap,46611,456833,543758,BPLC,N,Y,N,Y,608611,internal,244497,CNY,George Jones,restricted,895-34-2348,7757-6500-1514,France,871822.4723514953,192801.11111753056,437858.45452782616,George Jones,restricted,France,FR,False,True,False
2b4f53a2-37d8-42ba-9b12-076005edf387,5c3b5502-665,20141031,UnsecuredFunding_ACBS,NULL,ACBS,Settled,51674-6,OperTreas,77102,False,restricted,8163,842824,591559,BPLC,Y,Y,Y,Y,964357,external,574183,NOK,restricted,restricted,192-85-5003,4631-1081-9950,Germany,603458.9456177804,381363.7071998594,44947.15103208025,restricted,restricted,Germany,DE,False,True,True
005df893-e426-4ae9-8b0f-4865142ff97b,8bb0578b-89d,20201207,UnsecuredFunding_ACBS,NULL,ACBS,Settled,59214-7,Investment BANK hub,9998,True,FUTR,82176,357142,622632,BUK,Y,Y,Y,N,328382,internal,696898,CHF,Hannah RutherFord,person26@example.com,918-24-1202,3492-7563-5093,Portugal,375154.55514299136,290859.7173818385,122601.28616486987,Hannah RutherFord,person26@example.com,Portugal,PT,False,True,False
a0756c45-532f-46ff-95f9-8d790a244f91,a463d17b-2b8,20170729,UnsecuredFunding_ACBS,NULL,ACBS,Not yet Settled,5562-9,Cash/Rish Hub BUK,73815,True,FUSD,31715,439872,140895,BUK,Y,Y,Y,N,552415,external,495118,SEK,Taylor Miller,person27@example.com,restricted,6149-7459-2926,Israel,340215.39629843895,341066.4457942239,453359.96134457475,Taylor Miller,person27@example.com,Israel,IL,False,False,False
b07e4323-18b2-4faa-aff6-fe4cd43c18e4,9613db5b-52e,20070907,UnsecuredFunding_ACBS,NULL,ACBS,Not yet Settled,7985-8,Cash/Rish Hub BUK,18945,False,FUSD,69021,709021,489811,BPLC,Y,N,N,N,409468,external,559260, KRW,Hannah Johnson,person28@example.com,restricted,9732-6418-3237,India,784682.4721119147,273784.1432390894,279314.57798773854,Hannah Johnson,person28@example.com,India,IN,False,False,True
58447a9c-eec3-4d05-bb0f-34db49c38ca7,0bb86f08-026,20161102,UnsecuredFunding_ACBS,NULL,ACBS,Settled,18428-6,OperTreas,74308,False,restricted,26925,194234,392993,BPLC,Y,Y,Y,N,266280,internal,836563,ZAR,restricted,person29@example.com,restricted,6786-9442-9176,United Arab Emirates,467357.7323001794,329213.1563422476,620700.7481590663,restricted,person29@example.com,United Arab Emirates,AE,False,False,True
980424ea-ac08-4ef9-a563-ce870c43b9e4,6eaec073-44c,20210510,UnsecuredFunding_ACBS,NULL,ACBS,Not yet Settled,65825-8,OperTreas,41299,True,restricted,21399,490912,604079,BBLC,N,N,N,N,679769,internal,623966,SGD,restricted,person30@example.com,restricted,9677-3116-8663,Spain,296581.8822971246,183131.25441238616,202409.4828075823,restricted,person30@example.com,Spain,ES,False,True,False
0b5d9d5c-9f8c-4740-be1a-cdf114c48ca9,84d493c0-e6b,20141110,UnsecuredFunding_ACBS,NULL,ACBS,Not yet Settled,98191-3,Cash/Rish Hub BUK,2281,False,VanillaCap,24121,932233,791086,BBLC,Y,N,N,Y,200623,external,723743,USD,restricted,person31@example.com,restricted,2078-8988-1898,United States,726969.6902502208,261326.09009349238,63739.54816759822,restricted,person31@example.com,United States,US,False,False,False
887be8ac-dc9f-4e77-8a05-54777db692f1,62978b1f-158,20180827,UnsecuredFunding_ACBS,NULL,ACBS,Not yet Settled,71368-4,Cash/Rish Hub BUK,26925,True,FUSD,86968,612194,758951,BBLC,Y,N,Y,Y,251068,internal,716168,NZD,Alice Miller,person32@example.com,restricted,8835-5017-4226,Spain,875367.5106593426,280179.95209604816,594668.119726768,Alice Miller,person32@example.com,Spain,ES,False,True,False
55404241-4488-46b4-b17b-65f0aef7cc6e,2f99a0fc-bf7,20230708,UnsecuredFunding_ACBS,NULL,ACBS,Not yet Settled,34519-5,Investment BANK hub,5100,True,VanillaCap,26304,642557,153794,BUK,N,N,N,Y,832149,internal,146590,CAD,restricted,person33@example.com,408-78-5649,6782-3667-1042,Isle of Man,203308.8165119198,235763.86784099694,9695.761575356586,restricted,person33@example.com,Isle of Man,IMN,False,False,False
bbca562e-91d8-4c72-8005-68446cf0aa7e,491ed5a3-878,20180618,UnsecuredFunding_ACBS,NULL,ACBS,Not yet Settled,49361-1,OperTreas,83543,True,FUTR,84131,455172,559612,BUK,Y,Y,Y,N,935897,external,565175, KRW,restricted,person34@example.com,215-92-4917,1052-8224-2987,Luxembourg,322993.9583387698,840254.2168020726,301373.14730305097,restricted,person34@example.com,Luxembourg,LU,False,True,False
13229aee-a311-483a-a0ed-749876742bc6,51999d0c-429,20210318,UnsecuredFunding_ACBS,NULL,ACBS,Not yet Settled,68684-7,OperTreas,47625,False,FUSD,64157,310213,263173,BUK,Y,Y,N,Y,705729,external,148760,INR,Bob Taylor,person35@example.com,871-29-5158,9268-5837-3993,Switzerland,361673.1034851811,787829.263664218,884535.850682769,Bob Taylor,person35@example.com,Switzerland,CH,False,True,False
9f18f135-e717-4529-bfce-b65b735eb2d3,a7fb6a4c-f81,20100427,UnsecuredFunding_ACBS,NULL,ACBS,Settled,42136-2,Cash/Rish Hub BUK,77094,True,FUTR,84355,369819,146459,BBLC,N,Y,N,N,154327,internal,100646,BRL,John Williams,restricted,205-90-4029,2877-9971-3764,Hong Kong,472841.83350877825,390023.6162741116,736412.8864417409,John Williams,restricted,Hong Kong,HKG,False,False,False
6f3527ae-2493-4f31-8fe9-379477461b97,4dfaf90b-8ce,20160525,UnsecuredFunding_ACBS,NULL,ACBS,Settled,98542-6,Investment BANK hub,13690,False,FUSD,89089,843122,123402,BPLC,N,N,N,N,917808,internal,176564,CNY,Charlie Jones,person37@example.com,803-75-5018,2174-6472-8127,Australia,160449.8449888196,87645.03516539221,126492.06969825161,Charlie Jones,person37@example.com,Australia,AU,False,False,False
47c7626c-05cb-4fe4-afb2-0bc729af9331,a464b3a2-ef9,20220709,UnsecuredFunding_ACBS,NULL,ACBS,Settled,83425-7,Cash/Rish Hub BUK,26549,True,FUSD,60080,424828,925669,BUK,N,N,N,Y,805490,external,802183,MXN,restricted,person38@example.com,restricted,6048-2641-3705,India,921996.0244432678,238829.2229317221,64141.88360576187,restricted,person38@example.com,India,IN,False,False,True
a75b3b05-cab8-4a20-8652-fef25d24e027,806c8734-842,20111015,UnsecuredFunding_ACBS,NULL,ACBS,Not yet Settled,24575-5,OperTreas,53186,True,FUSD,30872,722695,897663,BUK,Y,Y,Y,Y,857080,internal,417424,CAD,Edward Davis,person39@example.com,947-75-8938,2444-5285-9314,Lithuania,312439.2746669833,346417.53021845786,973105.3222057441,Edward Davis,person39@example.com,Lithuania,LT,False,True,False
3fbeb586-fea1-4f83-8595-5db97ee5da02,5adaa315-4a0,20180723,UnsecuredFunding_ACBS,NULL,ACBS,Settled,44729-3,Cash/Rish Hub BUK,90622,False,NULL,6106,463289,633866,BPLC,Y,N,Y,Y,881462,internal,365084,JPY,restricted,restricted,restricted,5267-4852-1632,United Kingdom,285946.0340959345,821412.1369428402,941240.4065593354,restricted,restricted,United Kingdom,GB,True,False,False
49f8a582-3559-4679-b9c5-c1caa3a5a1cf,2d2c9dbe-8e9,20181222,UnsecuredFunding_ACBS,NULL,ACBS,Settled,45267-3,OperTreas,26336,True,VanillaCap,25648,861651,380419,BBLC,Y,N,Y,N,675856,internal,188634,CAD,restricted,restricted,291-23-1484,4611-7579-5921,Monaco,237283.71924391703,866438.5716228728,758335.1989512098,restricted,restricted,Monaco,MC,False,False,False
2768e8bc-ea00-46e3-ae51-ec5a6e1dfdd8,6b3c26f2-765,20151223,UnsecuredFunding_ACBS,NULL,ACBS,Settled,19296-1,Investment BANK hub,41862,False,restricted,44191,369917,212222,BBLC,N,N,Y,Y,247928,internal,229708,HKD,restricted,person42@example.com,restricted,6287-6266-6383,France,473332.70583722874,777153.2845645504,66214.24320865993,restricted,person42@example.com,France,FR,False,True,False
3587f511-d34e-4c51-8f28-9257791d9cee,8e9ae9d1-ddc,20080213,UnsecuredFunding_ACBS,NULL,ACBS,Settled,5165-5,Investment BANK hub,58106,True,FUSD,49504,198035,590991,BBLC,N,Y,Y,Y,642230,external,130404,SEK,Alice RutherFord,restricted,347-23-6733,1304-7144-8685,Japan,697410.9551214498,913798.1054171178,702674.0770309335,Alice RutherFord,restricted,Japan,JP,False,False,False
f30d3604-e19f-4532-a2df-710a66a31b43,98d987bf-c76,20070727,UnsecuredFunding_ACBS,NULL,ACBS,Not yet Settled,46581-8,Cash/Rish Hub BUK,88603,False,VanillaCap,67458,768481,666162,BUK,N,Y,Y,Y,490373,internal,103544,MXN,Jane Moore,restricted,816-79-1962,7821-6365-7442,Guernsey,804113.7975820644,182300.4384621241,672930.4682051344,Jane Moore,restricted,Guernsey,GGY,False,False,False
f96503d1-467e-4f8d-8c86-d220728fc74f,e318cbfc-5d4,20221027,UnsecuredFunding_ACBS,NULL,ACBS,Not yet Settled,74260-5,OperTreas,76414,False,NULL,18101,722207,371676,BBLC,Y,N,N,Y,225979,external,236751,NZD,Charlie Williams,person45@example.com,388-53-2212,1565-1005-7087,Australia,948880.3988687629,993392.1929010365,497738.07832728856,Charlie Williams,person45@example.com,Australia,AU,False,False,False
5f12c92f-54db-4a6e-aba1-028ce3f88fa4,ca050f0d-faf,20191226,UnsecuredFunding_ACBS,NULL,ACBS,Settled,95279-4,Investment BANK hub,41725,False,restricted,24616,514190,993294,BBLC,N,Y,Y,Y,333989,internal,320849,ZAR,restricted,restricted,restricted,3210-1748-7231,India,949939.1517714453,273650.8432720787,467474.00719179853,restricted,restricted,India,IN,True,False,True
5c23d821-840d-42e6-b1cc-807daa4b199e,b73a234c-469,20220414,UnsecuredFunding_ACBS,NULL,ACBS,Settled,46660-0,Investment BANK hub,22259,True,NULL,93882,714051,513431,BPLC,N,Y,N,Y,911767,internal,614826,EUR,John Williams,person47@example.com,493-89-6847,5461-7746-5579,Isle of Man,290228.3300827245,372537.27147329255,891532.4487312246,John Williams,person47@example.com,Isle of Man,IMN,False,False,False
388ba7f2-da7a-4aa9-a2cb-e3a5eafb943c,a226c2ee-ae0,20120718,UnsecuredFunding_ACBS,NULL,ACBS,Settled,36653-6,Investment BANK hub,99262,True,NULL,25572,475596,294625,BPLC,Y,N,Y,N,492514,internal,662171,NOK,restricted,restricted,651-26-7723,6834-5796-6583,Japan,773502.2046501205,968789.9505622153,791628.5501949454,restricted,restricted,Japan,JP,False,False,False
bac6252a-0bf1-4f11-88f5-2dcb9242a6aa,a95a77d8-d74,20160609,UnsecuredFunding_ACBS,NULL,ACBS,Not yet Settled,28337-2,OperTreas,32406,False,FUTR,48627,121724,617732,BPLC,N,Y,Y,N,181376,external,372787,CAD,Hannah Adam,restricted,682-74-8100,5842-1801-1171,Singapore,250129.21106329616,485607.62489642994,556795.7583527869,Hannah Adam,restricted,Singapore,SG,False,False,False
0a986f04-71bf-47a6-8a50-85db8f8bc8c4,1cd8a554-026,20241222,UnsecuredFunding_ACBS,NULL,ACBS,Settled,45186-6,OperTreas,20057,True,FUSD,56147,248416,943108,BBLC,N,Y,N,N,232592,external,202574,AUD,Jane Moore,restricted,restricted,3637-9256-1315,Mexico,753516.6594486616,103662.1775035247,445858.2138942871,Jane Moore,restricted,Mexico,MX,False,False,False
8aa2e874-140a-41c5-a761-531c41a46c1e,f6637e4a-af6,20070515,UnsecuredFunding_ACBS,NULL,ACBS,Settled,39442-3,Investment BANK hub,63593,True,restricted,25535,212362,324502,BPLC,N,N,Y,Y,15938,internal,729050,EUR,Taylor Wilson,person51@example.com,restricted,4404-6332-6964,Japan,148257.1582245899,903496.3136034413,686962.0529645081,Taylor Wilson,person51@example.com,Japan,JP,False,False,False
86800441-1358-4925-9492-f36b7a4dfe14,1be489f7-a62,20241123,UnsecuredFunding_ACBS,NULL,ACBS,Not yet Settled,51640-8,Cash/Rish Hub BUK,41468,True,VanillaCap,65852,673934,272059,BBLC,Y,N,Y,N,928303,external,644817,INR,restricted,restricted,restricted,5861-3255-9338,Mexico,486315.679291883,150126.3316545363,202024.23824041506,restricted,restricted,Mexico,MX,True,False,False
76a1e27c-f1ee-4646-b38a-30cc8227cf89,934dd56f-d8e,20200624,UnsecuredFunding_ACBS,NULL,ACBS,Not yet Settled,12758-10,Cash/Rish Hub BUK,23791,False,restricted,50463,718373,803998,BPLC,N,Y,N,N,688412,internal,430860,RUB,George Miller,restricted,restricted,6058-2085-4843,Czech Republic,711879.4148417354,665720.4676612203,781145.8524275958,George Miller,restricted,Czech Republic,CZ,False,True,False
eae3f7c3-7941-4012-bdaf-15d472171857,12296f8f-ab9,20070830,UnsecuredFunding_ACBS,NULL,ACBS,Settled,60591-1,OperTreas,22480,False,restricted,15271,594031,995219,BBLC,N,Y,N,Y,924155,internal,368339,NOK,Edward Miller,restricted,367-61-2414,9414-5707-1563,Lithuania,714776.0982865497,900501.5164779217,277695.4813247723,Edward Miller,restricted,Lithuania,LT,False,True,False
040aeb88-59b6-451f-82ba-71b53cb25b88,46313687-339,20180625,UnsecuredFunding_ACBS,NULL,ACBS,Settled,71554-2,Cash/Rish Hub BUK,56498,True,restricted,39052,19156,541441,BBLC,Y,N,Y,N,419460,internal,253288,NZD,restricted,person55@example.com,686-24-9179,3146-6977-7297,Portugal,262188.6635729609,174592.79414043878,35927.63099735272,restricted,person55@example.com,Portugal,PT,False,True,False
9c9bda74-8481-4ae5-b272-0dda8765ef39,a06c59d8-495,20110731,UnsecuredFunding_ACBS,NULL,ACBS,Not yet Settled,59945-0,OperTreas,70238,True,VanillaCap,71247,575944,583494,BPLC,N,Y,N,Y,332551,external,392038,ZAR,Bob Taylor,restricted,restricted,1122-5922-8857,Singapore,670031.8745773963,685892.6309362268,22875.70241587901,Bob Taylor,restricted,Singapore,SG,False,False,False
9a9cb3fe-fec6-4f82-815d-675d80622edd,ce06d2f4-4c7,20231208,UnsecuredFunding_ACBS,NULL,ACBS,Not yet Settled,50064-0,OperTreas,40788,True,NULL,69645,881505,359475,BUK,N,N,N,N,330232,external,509736,SGD,restricted,restricted,restricted,1457-5732-1746,India,645934.7356406498,905995.0884103487,203513.6289490054,restricted,restricted,India,IN,True,False,True
5cf15cd0-90c7-41d8-81ae-3c211e1a021a,92707923-1e9,20200613,UnsecuredFunding_ACBS,NULL,ACBS,Settled,14377-4,OperTreas,24111,False,VanillaCap,53889,280664,237794,BBLC,N,N,N,Y,328488,internal,980104,SEK,restricted,person58@example.com,restricted,2045-9692-9204,France,56181.27617014988,99038.2193606382,681471.3385259558,restricted,person58@example.com,France,FR,False,True,False
7d43cbb4-f99a-4638-afcc-9e0c34d92cf8,8d91aa18-288,20210629,UnsecuredFunding_ACBS,NULL,ACBS,Settled,28478-2,Cash/Rish Hub BUK,21683,False,NULL,99955,683297,309582,BUK,Y,Y,N,Y,939965,external,599306,NOK,Wilson Williams,person59@example.com,913-44-5959,1978-8006-6821,Mexico,889415.412729294,489016.70794798725,47380.17600358352,Wilson Williams,person59@example.com,Mexico,MX,False,False,False
552769e3-38be-4cb5-96aa-d85c0a089c4f,621f089b-4da,20220312,UnsecuredFunding_ACBS,NULL,ACBS,Settled,3784-9,Investment BANK hub,39060,False,VanillaCap,77579,24824,663747,BUK,Y,Y,N,Y,43600,external,183565,HKD,Hannah Smith,person60@example.com,119-37-1245,8283-8727-2414,India,622199.3046734742,962375.1249744626,457130.20366299077,Hannah Smith,person60@example.com,India,IN,False,False,True
0286cbcc-8931-48d2-8e01-9475f0f9f55e,420a3db3-f03,20090719,UnsecuredFunding_ACBS,NULL,ACBS,Settled,5603-1,Investment BANK hub,58570,True,FUTR,13062,561497,894871,BBLC,N,Y,Y,N,86498,internal,766279,INR,Charlie Adam,person61@example.com,948-20-4909,2229-6245-9061,Isle of Man,840528.1449517661,873043.8784775732,776885.0643418079,Charlie Adam,person61@example.com,Isle of Man,IMN,False,False,False
502e0dfe-4fac-4a8a-9170-bed10168ab1d,36dec06c-424,20230206,UnsecuredFunding_ACBS,NULL,ACBS,Not yet Settled,43161-6,Investment BANK hub,78130,False,FUSD,7714,211978,170017,BPLC,N,Y,N,N,557227,internal,748118,ZAR,Charlie Wilson,person62@example.com,401-83-9637,6674-6016-6967,Mexico,156103.12783748706,960347.5451149413,652494.7096613728,Charlie Wilson,person62@example.com,Mexico,MX,False,False,False
